id deudor,Fecha carga DL,operation_id,amount,payment_method,anual_sales_volume,mean_time,invoice_mean_val,entity_type,relationship_years,creation_date,payment_date,city,industry,result
696,2022-08-27,57,29887.48,'cheque',604000,120 días,Más de USD 100000,persona natural,4,2022-08-17,2022-11-09,12.0,7.0,Cobranza
697,2022-07-25,58,2074.0,'cheque',49000,60 días,Entre USD 1000 y USD 5000,persona jurídica,7,2022-07-15,2022-11-12,15.0,8.0,Cobranza
698,2022-06-13,59,23116.27,'cheque',563000,120 días,Entre USD 20000 y USD 100000,persona jurídica,9,2022-06-03,2022-12-07,17.0,11.0,Cobranza
699,2022-03-02,61,25551.0,'transferencia bancaria',662000,120 días,Más de USD 100000,persona jurídica,10,2022-02-20,2022-04-09,4.0,12.0,Pagada
5,2022-04-22,62,10414.0,'transferencia bancaria',268000,120 días,Entre USD 5000 y USD 20000,persona natural,1,2022-04-12,2022-10-09,18.0,10.0,Cobranza
701,2022-03-05,63,32528.0,'cheque',534000,120 días,Entre USD 20000 y USD 100000,persona jurídica,6,2022-02-23,2022-08-02,20.0,8.0,Pagada
702,2022-06-20,66,21650.93,'transferencia bancaria',224000,120 días,Más de USD 100000,persona jurídica,6,2022-06-10,2022-08-27,6.0,13.0,Pagada
2,2022-07-21,67,8871.0,'transferencia bancaria',136000,90 días,Entre USD 20000 y USD 100000,persona natural,1,2022-07-11,2022-09-19,14.0,5.0,Cobranza
704,2022-06-24,75,17458.69,'transferencia bancaria',231000,60 días,Entre USD 1000 y USD 5000,persona natural,4,2022-06-14,2022-09-12,5.0,18.0,Cobranza
705,2022-07-27,76,75700.19,'cheque',1569000,30 días,Más de USD 100000,persona jurídica,9,2022-07-17,2022-09-12,19.0,3.0,Cobranza
706,2022-07-30,78,33699.22,'transferencia bancaria',798000,90 días,Más de USD 100000,persona natural,3,2022-07-20,2022-07-22,1.0,2.0,Pagada
707,2022-03-27,80,26540.0,'cheque',486000,30 días,Más de USD 100000,persona jurídica,7,2022-03-17,2022-04-10,8.0,3.0,Pagada
708,2022-04-06,82,19654.0,'transferencia bancaria',199000,30 días,Entre USD 1000 y USD 5000,persona jurídica,6,2022-03-27,2022-08-09,9.0,15.0,Pagada
709,2022-08-17,83,29863.0,'transferencia bancaria',536000,90 días,Entre USD 20000 y USD 100000,persona natural,4,2022-08-07,2022-10-31,17.0,5.0,Cobranza
710,2022-06-06,88,6756.17,'cheque',105000,30 días,Entre USD 5000 y USD 20000,persona jurídica,9,2022-05-27,2023-02-17,19.0,14.0,Cobranza
5,2022-03-06,89,12647.64,'cheque',334000,30 días,Entre USD 5000 y USD 20000,persona natural,1,2022-02-24,2022-06-02,7.0,14.0,Pagada
712,2022-08-23,90,37682.37,'cheque',983000,60 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-08-13,2022-10-24,6.0,12.0,Cobranza
713,2022-03-05,91,35430.0,'transferencia bancaria',700000,90 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-02-23,2022-03-07,12.0,1.0,Pagada
714,2022-02-05,92,9756.11,'transferencia bancaria',199000,90 días,Entre USD 1000 y USD 5000,persona jurídica,6,2022-01-26,2022-04-20,6.0,14.0,Pagada
715,2022-02-21,94,18575.73,'cheque',427000,90 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-02-11,2022-12-07,23.0,13.0,Cobranza
716,2022-07-07,97,21450.0,'transferencia bancaria',172000,90 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-06-27,2022-08-12,23.0,2.0,Pagada
717,2022-06-01,99,38109.26,'transferencia bancaria',713000,90 días,Entre USD 20000 y USD 100000,persona natural,4,2022-05-22,2022-08-20,9.0,10.0,Pagada
2,2022-03-17,100,10899.63,'transferencia bancaria',200000,90 días,Entre USD 20000 y USD 100000,persona natural,1,2022-03-07,2022-09-10,17.0,11.0,Cobranza
719,2022-07-08,101,23845.35,'transferencia bancaria',613000,120 días,Entre USD 5000 y USD 20000,persona jurídica,10,2022-06-28,2022-10-16,11.0,10.0,Cobranza
720,2022-05-05,103,25731.88,'transferencia bancaria',609000,120 días,Entre USD 20000 y USD 100000,persona jurídica,10,2022-04-25,2022-08-13,10.0,11.0,Pagada
721,2022-08-13,104,3316.26,'transferencia bancaria',34000,60 días,Menos de USD 1000,persona jurídica,4,2022-08-03,2022-08-07,4.0,1.0,Pagada
5,2022-07-26,105,11537.19,'transferencia bancaria',300000,60 días,Entre USD 5000 y USD 20000,persona natural,1,2022-07-16,2022-08-18,3.0,11.0,Pagada
2,2022-03-23,106,10551.0,'cheque',134000,60 días,Entre USD 20000 y USD 100000,persona natural,1,2022-03-13,2022-04-18,3.0,12.0,Pagada
6,2022-07-16,107,35747.93,'transferencia bancaria',478000,120 días,Más de USD 100000,persona natural,1,2022-07-06,2022-07-29,23.0,1.0,Pagada
2,2022-02-17,109,9333.22,'cheque',96000,30 días,Entre USD 20000 y USD 100000,persona natural,1,2022-02-07,2022-03-09,3.0,10.0,Pagada
726,2022-08-08,110,17088.0,'cheque',154000,120 días,Entre USD 1000 y USD 5000,persona jurídica,10,2022-07-29,2023-06-17,19.0,17.0,Cobranza
727,2022-07-03,118,30553.0,'transferencia bancaria',526000,60 días,Más de USD 100000,persona natural,3,2022-06-23,2023-01-13,12.0,17.0,Cobranza
728,2022-02-15,119,10619.98,'cheque',194000,120 días,Entre USD 5000 y USD 20000,persona jurídica,10,2022-02-05,2022-07-17,18.0,9.0,Pagada
729,2022-08-04,120,23612.26,'transferencia bancaria',251000,30 días,Más de USD 100000,persona jurídica,7,2022-07-25,2023-03-10,12.0,19.0,Cobranza
730,2022-03-28,121,21566.0,'transferencia bancaria',528000,60 días,Entre USD 20000 y USD 100000,persona natural,5,2022-03-18,2022-10-13,19.0,11.0,Cobranza
731,2022-07-03,125,18549.19,'cheque',453000,60 días,Entre USD 20000 y USD 100000,persona jurídica,6,2022-06-23,2022-09-15,12.0,7.0,Cobranza
732,2022-07-16,134,31646.0,'transferencia bancaria',730000,120 días,Entre USD 5000 y USD 20000,persona jurídica,6,2022-07-06,2022-07-20,1.0,14.0,Pagada
733,2022-02-07,135,26123.77,'transferencia bancaria',247000,90 días,Más de USD 100000,persona jurídica,9,2022-01-28,2022-02-15,18.0,1.0,Pagada
734,2022-02-07,137,28209.78,'cheque',236000,120 días,Entre USD 20000 y USD 100000,persona jurídica,9,2022-01-28,2022-05-13,7.0,15.0,Pagada
735,2022-07-01,138,27415.91,'transferencia bancaria',544000,30 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-06-21,2023-03-18,18.0,15.0,Cobranza
736,2022-05-23,139,9482.6,'transferencia bancaria',95000,60 días,Entre USD 1000 y USD 5000,persona jurídica,8,2022-05-13,2022-07-04,4.0,13.0,Pagada
2,2022-04-23,148,33811.85,'transferencia bancaria',832000,30 días,Entre USD 20000 y USD 100000,persona natural,1,2022-04-13,2022-05-01,1.0,18.0,Pagada
738,2022-07-23,150,20712.11,'cheque',444000,90 días,Más de USD 100000,persona jurídica,10,2022-07-13,2023-04-19,20.0,14.0,Cobranza
739,2022-04-02,152,4581.57,'transferencia bancaria',68000,60 días,Entre USD 1000 y USD 5000,persona jurídica,10,2022-03-23,2022-05-08,23.0,2.0,Pagada
740,2022-03-03,157,34970.0,'transferencia bancaria',412000,30 días,Más de USD 100000,persona jurídica,8,2022-02-21,2023-01-10,19.0,17.0,Cobranza
741,2022-05-04,159,16062.88,'cheque',420000,60 días,Entre USD 20000 y USD 100000,persona natural,4,2022-04-24,2022-09-07,8.0,17.0,Cobranza
742,2022-03-18,162,13914.95,'cheque',170000,30 días,Entre USD 1000 y USD 5000,persona jurídica,8,2022-03-08,2022-11-27,22.0,12.0,Cobranza
743,2022-06-08,163,29531.33,'cheque',692000,120 días,Más de USD 100000,persona natural,4,2022-05-29,2022-07-24,14.0,4.0,Pagada
1,2022-03-27,164,7424.0,'cheque',98000,120 días,Entre USD 1000 y USD 5000,persona natural,1,2022-03-17,2022-07-05,11.0,10.0,Pagada
745,2022-03-01,165,5509.0,'transferencia bancaria',89000,30 días,Entre USD 5000 y USD 20000,persona jurídica,10,2022-02-19,2022-03-21,6.0,5.0,Pagada
2,2022-02-03,168,39925.0,'cheque',507000,60 días,Entre USD 20000 y USD 100000,persona natural,1,2022-01-24,2022-07-19,11.0,16.0,Pagada
6,2022-08-08,171,21147.46,'cheque',368000,90 días,Más de USD 100000,persona natural,1,2022-07-29,2022-10-13,4.0,19.0,Cobranza
748,2022-07-25,172,2979.0,'transferencia bancaria',51000,60 días,Entre USD 1000 y USD 5000,persona natural,2,2022-07-15,2023-08-10,23.0,17.0,Cobranza
749,2022-08-13,176,33193.0,'cheque',657000,120 días,Más de USD 100000,persona jurídica,5,2022-08-03,2022-08-13,5.0,2.0,Pagada
750,2022-02-02,179,29664.11,'transferencia bancaria',749000,120 días,Más de USD 100000,persona jurídica,9,2022-01-23,2022-06-16,9.0,16.0,Pagada
751,2022-05-18,181,10983.0,'cheque',221000,120 días,Entre USD 5000 y USD 20000,persona jurídica,9,2022-05-08,2022-06-05,4.0,7.0,Pagada
752,2022-07-14,182,7614.12,'transferencia bancaria',68000,90 días,Entre USD 5000 y USD 20000,persona jurídica,6,2022-07-04,2022-11-01,10.0,12.0,Cobranza
753,2022-06-20,184,3669.1,'cheque',86000,60 días,Entre USD 1000 y USD 5000,persona jurídica,9,2022-06-10,2022-11-19,9.0,18.0,Cobranza
754,2022-07-07,187,6742.0,'cheque',118000,90 días,Entre USD 1000 y USD 5000,persona natural,2,2022-06-27,2022-07-03,3.0,2.0,Pagada
755,2022-07-15,191,25309.52,'transferencia bancaria',512000,60 días,Más de USD 100000,persona natural,4,2022-07-05,2023-05-05,19.0,16.0,Cobranza
756,2022-07-07,193,33647.0,'transferencia bancaria',653000,120 días,Entre USD 20000 y USD 100000,persona jurídica,6,2022-06-27,2022-09-15,20.0,4.0,Cobranza
757,2022-07-26,194,28583.52,'transferencia bancaria',350000,30 días,Entre USD 5000 y USD 20000,persona natural,3,2022-07-16,2022-09-24,7.0,10.0,Cobranza
1,2022-07-27,195,15556.98,'transferencia bancaria',300000,90 días,Entre USD 1000 y USD 5000,persona natural,1,2022-07-17,2023-01-13,18.0,10.0,Cobranza
5,2022-08-18,196,13168.0,'cheque',352000,60 días,Entre USD 5000 y USD 20000,persona natural,1,2022-08-08,2022-11-06,18.0,5.0,Cobranza
760,2022-05-15,198,13510.0,'cheque',317000,90 días,Entre USD 20000 y USD 100000,persona natural,4,2022-05-05,2022-07-24,8.0,10.0,Pagada
761,2022-07-04,201,20371.0,'transferencia bancaria',471000,120 días,Más de USD 100000,persona jurídica,6,2022-06-24,2022-09-01,23.0,3.0,Cobranza
762,2022-07-15,202,31608.99,'transferencia bancaria',486000,90 días,Más de USD 100000,persona natural,2,2022-07-05,2022-07-25,10.0,2.0,Pagada
763,2022-07-22,203,31160.4,'transferencia bancaria',243000,120 días,Más de USD 100000,persona natural,2,2022-07-12,2022-10-16,6.0,16.0,Cobranza
764,2022-07-07,204,5429.0,'transferencia bancaria',53000,30 días,Entre USD 5000 y USD 20000,persona jurídica,10,2022-06-27,2022-10-25,15.0,8.0,Cobranza
765,2022-07-20,205,369.0,'cheque',7000,120 días,Menos de USD 1000,persona jurídica,4,2022-07-10,2022-10-14,12.0,8.0,Cobranza
766,2022-03-03,207,5973.0,'transferencia bancaria',41000,90 días,Entre USD 5000 y USD 20000,persona jurídica,5,2022-02-21,2022-07-06,9.0,15.0,Pagada
767,2022-02-02,209,1458.9,'transferencia bancaria',23000,60 días,Menos de USD 1000,persona jurídica,7,2022-01-23,2022-02-04,12.0,1.0,Pagada
768,2022-04-27,211,34221.24,'cheque',420000,60 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-04-17,2022-06-26,5.0,14.0,Pagada
769,2022-03-06,212,37422.0,'cheque',452000,120 días,Entre USD 20000 y USD 100000,persona jurídica,8,2022-02-24,2022-05-13,6.0,13.0,Pagada
770,2022-04-23,217,25189.87,'cheque',629000,30 días,Entre USD 20000 y USD 100000,persona jurídica,7,2022-04-13,2022-06-22,14.0,5.0,Pagada
771,2022-07-08,218,14791.0,'cheque',304000,120 días,Entre USD 20000 y USD 100000,persona natural,3,2022-06-28,2022-08-07,20.0,2.0,Pagada
5,2022-07-27,219,22567.0,'cheque',471000,120 días,Entre USD 5000 y USD 20000,persona natural,1,2022-07-17,2022-10-15,18.0,5.0,Cobranza
773,2022-03-06,220,37239.0,'cheque',470000,120 días,Más de USD 100000,persona jurídica,10,2022-02-24,2022-08-05,9.0,18.0,Pagada
774,2022-04-03,221,14132.4,'cheque',240000,30 días,Entre USD 5000 y USD 20000,persona jurídica,10,2022-03-24,2022-04-15,11.0,2.0,Pagada
775,2022-02-13,222,5870.4,'transferencia bancaria',135000,60 días,Entre USD 1000 y USD 5000,persona natural,4,2022-02-03,2022-03-26,3.0,17.0,Pagada
776,2022-03-15,223,39712.25,'transferencia bancaria',361000,120 días,Más de USD 100000,persona jurídica,9,2022-03-05,2022-04-01,3.0,9.0,Pagada
777,2022-06-14,225,18375.0,'cheque',287000,30 días,Entre USD 5000 y USD 20000,persona jurídica,6,2022-06-04,2022-11-07,12.0,13.0,Cobranza
2,2022-03-04,226,10904.38,'cheque',124000,60 días,Entre USD 20000 y USD 100000,persona natural,1,2022-02-22,2022-06-06,13.0,8.0,Pagada
779,2022-04-21,227,14349.0,'cheque',256000,60 días,Entre USD 20000 y USD 100000,persona jurídica,7,2022-04-11,2022-04-27,8.0,2.0,Pagada
780,2022-05-02,228,21132.35,'transferencia bancaria',480000,90 días,Entre USD 20000 y USD 100000,persona natural,4,2022-04-22,2022-06-21,15.0,4.0,Pagada
781,2022-08-02,229,20143.0,'transferencia bancaria',325000,120 días,Entre USD 20000 y USD 100000,persona jurídica,6,2022-07-23,2022-12-02,12.0,11.0,Cobranza
782,2022-05-17,230,7469.0,'transferencia bancaria',131000,120 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-05-07,2022-11-21,18.0,11.0,Cobranza
783,2022-06-01,232,24758.0,'transferencia bancaria',459000,120 días,Más de USD 100000,persona jurídica,5,2022-05-22,2022-06-06,1.0,15.0,Pagada
784,2022-03-14,233,39565.97,'transferencia bancaria',895000,120 días,Entre USD 5000 y USD 20000,persona natural,4,2022-03-04,2022-06-12,20.0,5.0,Pagada
785,2022-07-23,236,14611.0,'cheque',295000,90 días,Entre USD 20000 y USD 100000,persona jurídica,8,2022-07-13,2023-01-09,18.0,10.0,Cobranza
786,2022-03-02,237,5653.5,'transferencia bancaria',145000,120 días,Entre USD 5000 y USD 20000,persona jurídica,9,2022-02-20,2022-03-28,9.0,4.0,Pagada
787,2022-05-04,239,18259.59,'cheque',236000,60 días,Entre USD 20000 y USD 100000,persona jurídica,10,2022-04-24,2022-05-06,12.0,1.0,Pagada
788,2022-08-14,245,5836.0,'transferencia bancaria',116000,120 días,Entre USD 20000 y USD 100000,persona jurídica,6,2022-08-04,2022-08-14,1.0,10.0,Pagada
789,2022-02-13,247,34368.73,'transferencia bancaria',300000,120 días,Más de USD 100000,persona jurídica,9,2022-02-03,2022-03-17,14.0,3.0,Pagada
790,2022-07-18,252,39776.0,'cheque',278000,120 días,Entre USD 5000 y USD 20000,persona natural,3,2022-07-08,2022-10-21,21.0,5.0,Cobranza
791,2022-03-27,255,14356.0,'cheque',278000,30 días,Entre USD 20000 y USD 100000,persona natural,5,2022-03-17,2022-04-16,15.0,2.0,Pagada
792,2022-04-27,256,14489.47,'transferencia bancaria',323000,30 días,Entre USD 1000 y USD 5000,persona jurídica,6,2022-04-17,2022-09-17,17.0,9.0,Cobranza
793,2022-04-16,257,23237.0,'cheque',225000,60 días,Entre USD 5000 y USD 20000,persona jurídica,8,2022-04-06,2022-04-27,3.0,7.0,Pagada
2,2022-07-24,258,9598.0,'cheque',68000,120 días,Entre USD 20000 y USD 100000,persona jurídica,1,2022-07-14,2022-10-14,23.0,4.0,Cobranza
795,2022-02-18,264,8046.0,'cheque',137000,120 días,Entre USD 1000 y USD 5000,persona natural,3,2022-02-08,2022-04-29,8.0,10.0,Pagada
796,2022-08-14,265,16273.42,'transferencia bancaria',304000,90 días,Entre USD 5000 y USD 20000,persona natural,2,2022-08-04,2022-10-27,14.0,6.0,Cobranza
7,2022-05-20,266,491.0,'cheque',12000,60 días,Menos de USD 1000,persona jurídica,1,2022-05-10,2022-10-17,16.0,10.0,Cobranza
798,2022-07-03,267,21084.0,'transferencia bancaria',564000,60 días,Entre USD 5000 y USD 20000,persona natural,4,2022-06-23,2022-07-17,3.0,8.0,Pagada
799,2022-07-05,268,9040.0,'cheque',92000,90 días,Entre USD 1000 y USD 5000,persona jurídica,5,2022-06-25,2022-09-09,19.0,4.0,Cobranza
800,2022-05-26,272,28659.47,'transferencia bancaria',509000,30 días,Entre USD 5000 y USD 20000,persona natural,2,2022-05-16,2022-07-21,22.0,3.0,Pagada
801,2022-08-28,275,23313.0,'cheque',489000,60 días,Más de USD 100000,persona jurídica,9,2022-08-18,2022-08-27,3.0,3.0,Pagada
802,2022-06-23,277,35699.39,'transferencia bancaria',293000,90 días,Entre USD 5000 y USD 20000,persona natural,4,2022-06-13,2022-11-28,21.0,8.0,Cobranza
1,2022-07-14,278,18154.69,'transferencia bancaria',232000,90 días,Entre USD 1000 y USD 5000,persona natural,1,2022-07-04,2023-01-29,19.0,11.0,Cobranza
804,2022-06-16,280,34233.72,'cheque',483000,30 días,Entre USD 20000 y USD 100000,persona natural,3,2022-06-06,2022-08-20,15.0,5.0,Pagada
805,2022-05-31,281,18987.1,'cheque',130000,90 días,Entre USD 1000 y USD 5000,persona natural,3,2022-05-21,2022-06-08,2.0,9.0,Pagada
806,2022-06-02,283,13919.11,'transferencia bancaria',109000,60 días,Entre USD 5000 y USD 20000,persona jurídica,5,2022-05-23,2022-06-02,5.0,2.0,Pagada
807,2022-05-03,286,14816.0,'transferencia bancaria',280000,60 días,Entre USD 1000 y USD 5000,persona natural,5,2022-04-23,2023-05-02,22.0,17.0,Cobranza
808,2022-07-28,289,22240.0,'cheque',525000,90 días,Más de USD 100000,persona jurídica,7,2022-07-18,2022-08-13,13.0,2.0,Pagada
809,2022-08-06,292,21685.23,'cheque',352000,120 días,Entre USD 5000 y USD 20000,persona jurídica,5,2022-07-27,2022-09-30,13.0,5.0,Cobranza
810,2022-02-25,295,19956.0,'transferencia bancaria',201000,30 días,Entre USD 5000 y USD 20000,persona jurídica,5,2022-02-15,2022-03-19,4.0,8.0,Pagada
5,2022-05-03,296,22249.42,'cheque',348000,30 días,Entre USD 5000 y USD 20000,persona natural,1,2022-04-23,2022-06-04,21.0,2.0,Pagada
